FILE                                          	RA                	DEC                 	OBJECT                         	OBSTECH                     	
batch_19838/OB_2298450_2019-04-10T00-14.fits  	175.8754720833333 	-58.00688277777778  	HD 101930                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298453_2019-04-12T00-17.fits  	178.2207420833333 	-50.2928225         	HD 103197                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298456_2019-04-12T01-30.fits  	184.8062125       	-3.319788611111111  	HD 107148                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298459_2019-04-26T01-46.fits  	216.7011641666666 	-5.17778138888889   	HD 126614                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298459_2019-05-01T08-02.fits  	216.7011641666666 	-5.17778138888889   	HD 126614                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298462_2019-04-26T04-24.fits  	225.0253333333333 	-73.53533027777777  	HD 131664                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298462_2019-05-09T06-45.fits  	225.0253333333333 	-73.53533027777777  	HD 131664                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298465_2019-05-11T07-38.fits  	233.8815783333333 	-14.78953527777778  	gam Lib                        	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298468_2019-05-12T07-03.fits  	233.91634         	-80.20459361111111  	HD 137388                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298471_2019-05-10T06-53.fits  	245.7506158333333 	-61.68876638888889  	HD 147018                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298474_2019-05-01T07-41.fits  	269.7566329166667 	-9.773633055555557  	nu. Oph                        	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298477_2019-05-09T07-01.fits  	286.71860125      	-37.81065916666667  	HD 177565                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298480_2019-05-04T09-46.fits  	325.8537504166666 	-7.408252777777778  	HD 206610                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2298483_2019-06-14T09-21.fits  	32.05742708333333 	-24.69540972222222  	HD  13167                      	IMAGE,CLASSICAL,CORONOGRAPHY	
batch_19838/OB_2300194_2019-08-09T02-10.fits  	273.3750970833332 	-81.66605583333335  	HD 163837                      	IMAGE,DUAL,CORONOGRAPHY     	
